Product Name,PLU,UOM,Step,Rating,Rates Count,Price,Property Clarification,Weight,Nutrients Protein,Nutrients Fat,Nutrients Carbs,Nutrients Calories,Score
Кофе Lalibela Coffee Classico жареный молотый 200г,3901080,шт,1.0,4.74,1782,285.99,200 г,200.0,0.0,0.0,0.0,0.0,7.33
Кофе молотый Piazza Del Caffe Gusto Forte темнообжаренный 250г,4295652,шт,1.0,4.85,1789,329.99,250 г,250.0,0.0,0.0,0.0,0.0,6.67
Кофе молотый Julius Meinl Президент натуральный жареный 220г,4320253,шт,1.0,4.84,1034,439.99,220 г,220.0,0.0,0.0,0.0,0.0,7.33
Кофе Monarch Gold Arabica натуральный жареный молотый 200г,4347224,шт,1.0,4.87,1283,339.99,200 г,200.0,13.9,14.4,2.8,218.0,6.67
Кофе в зернах Venetto Crema натуральный жареный 1кг,4287539,шт,1.0,4.87,1664,1019.0,1 кг,1000.0,0.0,0.0,0.0,0.0,7.33
Кофе Ambassador Nero в зернах 1кг,3472968,шт,1.0,4.88,2922,988.99,1 кг,1000.0,0.0,0.0,0.0,0.0,6.67
Кофе в зернах Monarch Original натуральный жареный 230г,4291319,шт,1.0,4.89,3013,362.99,230 г,230.0,13.9,14.4,2.8,218.0,6.67
Кофе в зернах Bushido Sensei 227г,3965706,шт,1.0,4.92,2179,569.99,227 г,227.0,0.0,0.0,0.0,0.0,7.0
Кофе в зернах Monarch Original натуральный жареный 800г,4291325,шт,1.0,4.91,1611,1199.0,800 г,800.0,13.9,14.4,2.8,218.0,6.67
Кофе в зернах Живой кофе Арабика жареный 200г,4323144,шт,1.0,4.76,2152,274.99,200 г,200.0,0.0,0.0,0.0,0.0,6.33
Кофе в зернах Черная Карта 800г,3649043,шт,1.0,4.88,1523,863.99,800 г,800.0,0.0,0.0,0.0,71.0,7.0
Кофе Egoiste Noir в зернах 1кг,3472773,шт,1.0,4.91,538,1699.0,1 кг,1000.0,0.0,0.0,0.0,0.0,6.33
Кофе в зернах Venetto Arabica Blend натуральный жареный 1кг,4089752,шт,1.0,4.89,1288,1429.0,1 кг,1000.0,0.0,0.0,0.0,0.0,6.33
Кофе в зернах Lalibela Coffee Classic 250г,3901081,шт,1.0,4.68,1017,345.99,250 г,250.0,13.9,14.4,29.5,331.0,7.0
Кофе в зернах Venetto Arabica Blend жареный 250г,4089751,шт,1.0,4.79,1436,377.99,250 г,250.0,0.0,0.0,0.0,0.0,8.0
Кофе в зернах Красная цена средняя обжарка 200г,4084441,шт,1.0,4.71,1075,229.99,200 г,200.0,13.9,14.4,15.6,223.0,6.67
Кофе в зернах Fresco Arabica Blend натуральный жареный 1000г,4254206,шт,1.0,4.9,760,1249.99,1 кг,1000.0,14.0,15.0,30.0,330.0,7.0
"Кофе Carte Noire Original жареный в зёрнах, 230г",3504149,шт,1.0,4.82,347,399.99,230 г,230.0,13.9,14.4,2.8,218.0,6.67
Кофе в зернах Lavazza Crema e Aroma 1кг,3396617,шт,1.0,4.84,196,1869.0,1 кг,1000.0,0.0,0.0,0.0,0.0,7.0
Сосиски Останкино сливочные вареные 410г,4342912,шт,1.0,4.83,1676,309.99,410 г,410.0,14.0,12.0,0.0,164.0,5.0
Начос Delicados с кусочками оливок и паприкой 150г,3427312,шт,1.0,4.85,2056,,150 г,150.0,7.0,25.0,61.0,500.0,5.67
Кислота лимонная Рестория пищевая 80г,4066671,шт,1.0,4.94,17335,,80 г,80.0,0.0,0.0,0.0,0.0,4.67
Соль Sea Salt морская пищевая крупная 500г,4071870,шт,1.0,4.92,2929,65.99,500 г,500.0,0.0,0.0,0.0,0.0,9.0
Перец Kotanyi черный молотый 20г,88780,шт,1.0,4.93,6234,,20 г,20.0,0.0,0.0,0.0,0.0,8.0
Лавровый лист Рестория целый сушеный 5г,4167080,шт,1.0,4.91,5173,48.99,5 г,5.0,8.1,4.5,23.0,165.0,6.33
Масло Global Village Selection подсолнечное с добавлением оливкового 870мл,4345549,шт,1.0,4.92,3500,156.99,870 мл,870.0,0.0,99.9,0.0,899.0,5.67
Кофе Monarch Gold Arabica натуральный жареный в зернах 800г,4347227,шт,1.0,4.89,467,1199.99,800 г,800.0,13.9,14.4,2.8,218.0,6.67
Кофе в зернах Красная Цена 800г,4084438,шт,1.0,4.87,524,759.99,800 г,800.0,13.9,14.4,15.6,223.0,6.67
Кофе в капсулах Jardin Vanillia молотый 10x5г,3664948,шт,1.0,4.89,1427,274.99,50 мл,50.0,0.0,0.0,0.0,0.0,6.67
Кофе молотый Jardin Vivo в капсулах 10x5г,3664975,шт,1.0,4.9,1231,274.99,10 шт,50.0,0.0,0.0,0.0,0.0,6.33
Кофе молотый Jardin Andanteв капсулах 10x5г,3664974,шт,1.0,4.88,874,274.99,10 шт,50.0,0.0,0.0,0.0,0.0,7.0
Кофе молотый L'or Espresso Caramel натуральный жареный в капсулах 10x5.2г,4250371,шт,1.0,4.89,1084,349.99,10 шт,50.0,13.9,14.4,2.8,218.0,5.33
Кофе в капсулах L`or Espresso Delizioso жареный молотый 10x5.2г,3683334,шт,1.0,4.9,62,349.99,52 мл,52.0,0.0,0.0,0.0,0.0,8.0
Чай черный Greenfield Earl Grey Fantasy с бергамотом 25х2г,2073803,шт,1.0,4.94,7121,,25 шт,50.0,0.0,0.0,0.0,0.0,8.67
Чай Greenfield Kenyan Sunrise черный в пакетиках 100х2г,3378336,шт,1.0,4.94,12795,,200 г,200.0,0.0,0.0,0.0,0.0,9.0
Чай черный Азерчай Букет 25х2г,3649730,шт,1.0,4.93,13263,,25 шт,50.0,0.0,0.0,0.0,0.0,9.0
Чай черный Greenfield Золотой Цейлон 25х2г,46398,шт,1.0,4.94,10250,107.99,25 шт,50.0,0.0,0.0,0.0,0.0,8.0
Чай Tess Pleasure черный с шиповником и яблоком в пакетиках 25х1.5г,2133939,шт,1.0,4.93,9633,,38 г,38.0,0.0,0.0,0.0,0.0,6.67
Чай черный Tess Forest Dream в пирамидках 20х1.8г,3338246,шт,1.0,4.93,9274,,36 г,36.0,0.0,0.0,0.0,0.0,7.0
"Чай черный Curtis Blue Berries blues чёрная смородина, ежевика, черника и василёк 20х1.8г",3650482,шт,1.0,4.93,8907,,20 шт,50.0,0.0,0.0,0.0,0.0,7.0
Чай черный Принцесса Нури Высокогорный 100х2г,2070399,шт,1.0,4.93,8377,179.99,100 шт,200.0,0.0,0.0,0.5,2.0,8.0
Чай черный Tess Pleasure шиповник-яблоко 100х1.5г,3472459,шт,1.0,4.93,7674,249.99,100 шт,150.0,0.0,0.0,0.0,0.0,8.0
Чай Greenfield Spring Melody черный в пакетиках 25х1.5г,2114141,шт,1.0,4.94,5137,,45 г,45.0,0.0,0.0,0.0,0.0,8.0
Перец Рестория черный горошек 50г,4115012,шт,1.0,4.93,3773,,50 г,50.0,0.0,0.0,0.0,0.0,6.67
Чай черный Greenfield Золотой Цейлон листовой 100г,46390,шт,1.0,4.92,5600,135.99,100 г,100.0,0.0,0.0,0.0,0.0,7.33
Чай Richard Lord Grey черный бергамот-лимон 25х2г,3418513,шт,1.0,4.93,6201,106.99,50 г,50.0,0.0,0.0,0.0,0.0,8.0
Чай Азерчай Букет черный байховый крупнолистовой 100г,3439925,шт,1.0,4.92,6047,,100 г,100.0,0.0,0.0,0.0,0.0,7.33
Чай черный Принцесса Нури Высокогорный 25х2г,96196,шт,1.0,4.92,11108,,25 шт,50.0,0.0,0.0,0.0,0.0,8.0
Чай черный Greenfield Golden Ceylon 100шт.,2147890,шт,1.0,4.94,10075,373.99,200 г,200.0,0.0,0.0,0.0,0.0,8.0
Чай Curtis Sunny Lemon черный в пакетиках 20х1.47г,3373024,шт,1.0,4.94,6400,,34 г,34.0,0.0,0.0,0.0,0.0,7.33
Чай черный Greenfield Earl Grey Fantasy с бергамотом 100г,2070234,шт,1.0,4.94,4541,135.99,100 г,100.0,0.0,0.0,0.0,0.0,6.33
Чай черный Richard Royal ceylon байховый 100х2г,3446638,шт,1.0,4.93,5641,318.99,100 шт,200.0,0.0,0.0,0.0,0.0,8.0
Чай Greenfield Earl Grey Fantasy черный с бергамотом 100х2г,2147891,шт,1.0,4.93,4615,,200 г,200.0,0.0,0.0,0.0,0.0,6.67
Чай черный Майский Лесные ягоды 25х1.5г,2093774,шт,1.0,4.92,6606,74.99,37 г,37.0,0.0,0.0,0.0,0.0,6.0
Чай черный Азерчай Букет 100х2г,3662837,шт,1.0,4.92,5163,229.99,100 шт,200.0,0.0,0.0,0.0,0.0,7.33
Чай черный Richard Lord Grey с бергамотом 90г,3473068,шт,1.0,4.93,4784,,90 г,90.0,0.0,0.0,0.0,0.0,5.67
Чай черный Assand Charming Thyme с чабрецом 25х2г,3680908,шт,1.0,4.91,4217,107.99,25 шт,50.0,0.0,0.0,0.0,0.0,9.0
Чай черный Richard Royal classic Эрл Грей с бергамотом 100х2г,3499718,шт,1.0,4.92,3719,289.99,100 шт,200.0,0.0,0.0,0.0,0.0,7.33
Чай Tess Санрайз черный в пакетиках 100х1.8г,3378327,шт,1.0,4.92,4914,249.99,180 г,180.0,0.0,0.0,0.0,0.0,8.0
Чай черный Akbar Akbar Mountain Fresh 25х2г,7140,шт,1.0,4.92,8059,69.99,25 шт,50.0,0.0,0.0,0.0,0.0,8.0
Чай черный Ahmad Tea Mango Magic с ароматом манго 25х1.5г,4113979,шт,1.0,4.94,4641,,25 шт,37.5,0.0,0.0,0.0,0.0,8.0
Чай черный Richard Royal Peach & Mint с ароматом персика и мяты 25х1.7г,4158428,шт,1.0,4.92,4579,106.99,25 шт,50.0,0.0,0.0,0.0,0.0,7.0
Чай черный Ahmad Tea Earl Grey 25х2г,5051,шт,1.0,4.94,4745,,25 шт,50.0,0.0,0.0,0.0,0.0,8.0
Чай черный Лисма Насыщенный индийский 25х1.8г,3469500,шт,1.0,4.91,7643,,25 шт,42.0,0.0,0.0,0.0,0.0,8.67
Чайный напиток Принцесса Ява Каркадэ 25х1.5г,91785,шт,1.0,4.92,4396,,25 шт,37.5,0.0,0.0,0.0,0.0,9.0
Чай Richard Королевский цейлон черный листовой 90г,3440336,шт,1.0,4.92,4319,,90 г,90.0,0.0,0.0,0.0,0.0,8.0
Чай Greenfield Золотой цейлон черный цейлонский листовой 200г,3378319,шт,1.0,4.93,4223,,200 г,200.0,0.0,0.0,0.0,0.0,6.67
Чай Азерчай Букет черный байховый крупнолистовой 200г,3439933,шт,1.0,4.92,4176,343.99,200 г,200.0,0.0,0.0,0.0,0.0,8.0
Чай Richard Роял Цейлон черный в сашетах 25х2г,3440334,шт,1.0,4.94,5629,106.99,50 г,50.0,0.0,0.0,0.0,4.0,8.0
Чай черный Ahmad Strawberry Cream с ароматом клубники со сливками 25х1.5г,4035420,шт,1.0,4.92,3809,119.99,25 шт,50.0,0.0,0.0,0.0,0.0,6.0
Чай черный Майский Корона Российской Империи цейлонский листовой 100г,2049940,шт,1.0,4.91,4145,,100 г,100.0,0.0,0.0,0.0,0.0,7.33
Чай черный Greenfield Spring Melody 100х1.5г,3450276,шт,1.0,4.93,2654,346.99,100 шт,150.0,0.0,0.0,0.0,0.0,6.0
Чай черный Майский Отборный Цейлон 25х2г,56703,шт,1.0,4.91,5930,63.99,25 шт,50.0,0.0,0.0,0.0,0.0,8.0
Чай Akbar Цейлон черный в пакетиках 100х2г,3328839,шт,1.0,4.9,3625,409.99,200 г,200.0,0.0,0.0,0.0,0.0,8.0
Чай черный Майский Корона Российской Империи 200г,15507,шт,1.0,4.91,3546,,200 г,200.0,0.0,0.0,0.0,0.0,7.33
Чай черный Assand Mysterious Berry с ягодами и травами 25x1.5г,4179358,шт,1.0,4.9,4624,107.99,25 шт,37.5,0.0,0.0,0.0,0.0,8.0
Чай Greenfield Kenyan Sunrise черный в пакетиках 25х2г,2095906,шт,1.0,4.94,6752,,50 г,50.0,0.0,0.0,0.0,0.0,8.0
Чай черный Assand Earl Grey 25х2г,3386050,шт,1.0,4.91,4864,,25 шт,50.0,0.0,0.0,0.0,0.0,6.0
Чай Лисма чёрный байховый индийский крепкий в пакетиках 100х2г,3140033,шт,1.0,4.91,4833,,200 г,200.0,0.0,0.0,0.0,0.0,6.67
Чай черный Принцесса Нури Магия бергамота 100х2г,3937847,шт,1.0,4.91,3112,199.99,100 шт,200.0,0.0,0.0,0.0,0.0,5.33
Чай черный Assand Magnetic Mint с мятой 25x2г,3680907,шт,1.0,4.89,3537,107.99,25 шт,50.0,0.0,0.0,0.0,0.0,8.0
Чай черный Tess Pleasure байховый с шиповником и яблоком 200г,3472456,шт,1.0,4.92,2683,,200 г,200.0,0.0,0.0,0.0,0.0,6.67
Чай черный Ahmad Tea Классический листовой 200г,3605415,шт,1.0,4.9,2402,249.99,200 г,200.0,0.0,0.0,0.0,0.0,6.67
Чай черный Assand Highborn Earl Grey с ароматом бергамота 100х2г,4121542,шт,1.0,4.91,3253,,100 шт,20.0,0.0,0.0,0.0,0.0,8.0
Чай черный Assand Highborn Earl Grey с ароматом бергамота 100г,4261162,шт,1.0,4.88,1801,134.99,100 г,100.0,0.0,0.0,0.0,0.0,6.33
Чай черный байховый индийский 100х1.6г,4265744,шт,1.0,4.85,3115,99.99,100 шт,160.0,0.0,0.0,0.0,0.0,7.33
Чай черный Принцесса Канди цейлонский 100х2г,2070472,шт,1.0,4.89,3587,,100 шт,200.0,0.0,0.0,0.0,0.0,9.0
Чай Ahmad Tea Earl Grey черный 200г,3380947,шт,1.0,4.92,1915,,200 г,200.0,0.0,0.0,0.0,0.0,8.0
Чай черный Beta Tea ОРА крупнолистовой 250г,2053819,шт,1.0,4.91,2296,318.99,250 г,250.0,0.0,0.0,0.0,0.0,6.33
Чай черный Assand Цейлонский 25х2г,3386049,шт,1.0,4.91,4808,,50 г,50.0,0.0,0.0,0.0,0.0,9.67
Чай черный Принцесса Канди Медиум цейлонский 100г,2070496,шт,1.0,4.87,3266,59.99,100 г,100.0,0.0,0.0,0.0,0.0,8.0
Чай черный Dilmah Ceylon Orange Pekoe крупнолистовой 250г,15465,шт,1.0,4.92,1619,384.99,250 г,250.0,0.0,0.0,0.0,0.0,7.0
Чай черный Ahmad Tea Классический 25х2г,3470341,шт,1.0,4.9,3398,,25 шт,50.0,0.0,0.0,0.0,0.0,8.0
Чай черный Assand Famous Ceylon 100х2г,4089104,шт,1.0,4.9,4134,309.99,100 шт,200.0,0.0,0.0,0.0,0.0,10.0
Чай Крепкие Традиции черный 25х2г,3386045,шт,1.0,4.9,5455,50.99,50 г,50.0,0.0,0.0,0.0,0.0,8.0
Чай черный Майский Корона Российской Империи цейлонский 100х2г,46497,шт,1.0,4.89,1897,318.99,100 шт,2000.0,0.0,0.0,0.0,0.0,8.0
Чай черный Richard Королевский английский завтрак 100x2г,3628990,шт,1.0,4.91,2584,324.99,100 шт,200.0,0.0,0.0,0.0,0.0,8.0
Чай черный Крепкие традиции Цейлонский крупнолистовой 250г,3452991,шт,1.0,4.79,2828,169.99,250 г,250.0,0.0,0.0,0.0,0.0,7.0
Чай черный Красная Цена 20х2г,3160595,шт,1.0,4.79,3098,25.99,40 г,40.0,0.0,0.0,0.0,0.0,9.0
Чай черный Ahmad Tea Earl Grey с ароматом бергамота листовой 100г,14858,шт,1.0,4.91,1472,,100 мл,100.0,0.0,0.0,0.0,0.0,6.33
Чай черный Tess Санрайз в пакетиках 25х1.8г,2134919,шт,1.0,4.91,1950,,45 г,45.0,0.0,0.0,0.0,0.0,8.0
Чай черный Крепкие Традиции байховый 100х2г,3386046,шт,1.0,4.9,3249,182.99,200 г,200.0,0.0,0.0,0.0,0.0,7.33
Чай черный Assand Kenyan tea в пакетиках 100х2г,4156508,шт,1.0,4.89,1973,,100 шт,200.0,0.0,0.0,0.0,0.0,8.67
Чай черный Akbar Limited Edition крупнолистовой 200г,3665387,шт,1.0,4.89,457,,200 г,200.0,0.1,0.0,0.5,1.0,6.33
Чай черный Curtis Delicate Black 25х1.7г,4114719,шт,1.0,4.91,2922,144.99,25 шт,47.0,0.0,0.0,0.0,0.0,9.0
Чай черный Akbar GFold цейлонский 25х2г,60867,шт,1.0,4.9,3296,,25 шт,50.0,0.0,0.0,0.0,0.0,9.0
Чай черный Dilmah Ceylon Orange Pekoe крупнолистовой 100г,55923,шт,1.0,4.89,1905,107.99,100 г,100.0,0.0,0.0,0.0,0.0,7.0
Чай черный Ahmad Tea Английский завтрак 100х2г,50031,шт,1.0,4.92,1218,399.99,100 шт,200.0,0.0,0.0,0.0,0.0,10.0
Чай черный Assand Apple Orchard 100x1.5г,4179331,шт,1.0,4.87,931,,100 шт,150.0,0.0,0.0,0.0,0.0,8.0
Чай черный Champion Pekoe цейлонский 100г,2042286,шт,1.0,4.9,1102,179.99,100 г,100.0,0.0,0.0,0.0,0.0,6.33
Чай черный Greenfield Fine Ceylon байховый цейлонский крупнолистовой 90г,4354491,шт,1.0,4.86,899,196.99,90 г,90.0,0.0,0.0,0.0,0.0,6.67
Чай черный Curtis Tender Moments ароматизированный 100х1.5г,4281385,шт,1.0,4.89,627,269.99,100 шт,150.0,0.0,0.0,0.0,0.0,8.0
Чай черный Принцесса Гита Индийский 100х2г,2091888,шт,1.0,4.82,1147,,100 шт,200.0,0.0,0.0,0.0,0.0,9.0
Чай черный Крепкие Традиции крупнолистовой 200г,4257335,шт,1.0,4.76,687,139.99,200 г,200.0,0.0,0.0,0.0,0.0,7.33
Чай черный Beta tea Golden quality 100х1.5г,4273678,шт,1.0,4.8,556,,100 шт,150.0,0.0,0.0,0.0,0.0,9.0
Чай черный Beta tea Королевское качество 25x1.5г,4273679,шт,1.0,4.86,440,,25 шт,17.5,0.0,0.0,0.0,0.0,9.0
Чай черный Dilmah Английский завтрак 100x2г,4265986,шт,1.0,4.86,268,443.99,100 шт,200.0,0.0,0.0,0.0,0.0,10.0
Чай черный Greenfield Christmas taste с ароматом апельсина и лайма байховый крупный лист 85г,4375827,шт,1.0,4.89,28,159.99,85 г,85.0,0.0,0.0,0.0,0.0,6.33
